
																																																		
Interferometer Scan																																																		
6.850000																																																		
Interferometer Positions (um)																																																		
1566.481500	1547.907750	1557.909000	1589.341500	1586.484000	1593.627750	1609.344000	1606.486500	1559.337750	1600.771500	1597.914000	1602.200250	1582.197750	1579.340250	1562.195250	1592.199000	1567.910250	1580.769000	1615.059000	1610.772750	1576.482750	1560.766500	1546.479000	1605.057750	1553.622750	1590.770250	1585.055250	1587.912750	1575.054000	1583.626500	1552.194000	1607.915250	1599.342750	1577.911500	1573.625250	1549.336500	1603.629000	1550.765250	1555.051500	1612.201500	1572.196500	1616.487750	1596.485250	1563.624000	1556.480250	1613.630250	1595.056500	1570.767750	1565.052750	1569.339000	1581.483375
Fringe Signal																																																		
6.253789	1.750305	1.611464	11.256939	2.533357	2.467820	2.447456	1.983120	2.198520	4.388630	2.334166	4.279912	6.689446	10.340896	1.851488	8.590910	2.110833	3.156129	1.818517	1.889853	2.447749	2.174817	1.763113	3.630462	1.693673	15.468582	13.960428	2.939533	8.589037	7.125797	1.732084	2.310759	2.699975	5.970438	5.892891	1.778369	3.935418	1.759851	1.836552	2.031875	3.301707	1.782336	3.778380	2.062215	1.702159	1.857432	6.618688	1.974055	2.696339	3.246547	5.662439
Laser Intensity Signal																																																		
122009.385697	151236.549018	107150.698086	122243.494707	153523.959890	136519.828111	136651.892326	138136.172626	138186.991862	136319.779471	137653.536686	121120.713605	137869.961462	109123.731456	150373.125325	108282.398638	150966.311322	119823.994716	139875.094364	123155.873792	119554.106982	137358.897316	139948.212879	122100.658995	150148.190044	121827.684516	107839.322849	121987.840082	136727.149937	135571.277087	138089.016852	137512.188641	122123.803689	136146.803753	138629.484380	124857.424282	136419.230351	123376.790405	138010.608271	137457.814733	138325.377679	135797.901885	124915.801129	124699.422228	135577.455821	153651.848151	138841.384550	120002.775613	153977.416581	120729.594757	150783.845990
Gaussian Fit																																																		
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																																		
7.272392	0.692855	1585.695634	1.717754	15.177290	1.772698																																													

																																																		
Interferometer Scan																																																		
Friday, February 13, 2015	12:09:34 AM																																																	
X position (cm)																																																		
24.275510																																																		
Y position (cm)																																																		
6.850000																																																		
Interferometer Positions (um)																																																		
1559.290125	1570.672500	1617.821250	1593.532500	1555.003875	1609.248750	1552.146375	1589.246250	1579.245000	1594.961250	1590.675000	1562.147625	1572.101250	1574.958750	1576.387500	1613.535000	1596.390000	1567.815000	1607.820000	1550.717625	1619.250000	1602.105000	1556.432625	1599.247500	1580.673750	1592.103750	1620.678750	1566.386250	1604.962500	1565.005125	1587.817500	1563.576375	1597.818750	1573.530000	1584.960000	1600.676250	1610.677500	1614.963750	1577.816250	1612.106250	1606.391250	1603.533750	1553.575125	1616.392500	1582.102500	1583.531250	1586.388750	1557.861375	1569.243750	1560.718875	1585.674375
Fringe Signal																																																		
2.101790	2.711988	1.918814	3.133274	1.839754	2.012329	2.149800	2.512429	11.431242	3.858161	7.046558	2.157726	2.227093	8.063231	5.131394	1.918679	3.297020	4.682075	2.035986	1.649825	1.929851	1.678519	1.896491	5.543134	2.147659	2.113240	1.947190	2.276624	2.195733	1.993116	3.163279	3.902253	2.276944	6.955786	4.324942	4.310012	2.311173	1.641133	2.424632	2.068091	2.673712	2.027641	1.643857	1.764548	3.126937	18.470713	2.279457	2.397565	1.643932	3.040486	7.618535
Laser Intensity Signal																																																		
