
																																								
Interferometer Scan																																								
652.891125	642.127875	679.846875	649.319250	638.556000	656.510625	633.174375	654.700875	672.655500	674.465250	651.129000	663.702000	676.227375	697.801500	692.419875	631.364625	658.320375	678.037125	636.746250	634.984125	688.800375	681.609000	687.038250	645.747375	660.082500	685.228500	683.418750	694.182000	640.365750	643.937625	695.991750	667.273875	670.845750	669.083625	661.892250	665.464125	690.610125	647.509500	701.373375	699.563625	666.369000
Fringe Signal																																								
14.690933	2.735895	9.238233	4.077240	2.495563	11.552971	2.547546	12.523762	35.745124	15.184101	7.635754	27.811081	18.035655	2.520735	2.860801	2.608167	21.743800	12.600094	2.530362	2.610898	3.760631	4.266463	3.343764	3.087329	26.473586	4.597540	5.118766	2.763729	2.589294	2.731687	2.670372	16.661987	20.084729	35.872835	34.702720	35.012270	3.563626	4.291420	2.553014	2.551328	26.807859
Laser Intensity Signal																																								
140669.011886	124969.614049	111085.649920	124462.795325	125090.016788	111434.131046	125353.441362	125309.224223	124879.454863	125180.730409	125208.188682	124683.469455	125252.375675	124832.571720	124309.734687	111117.015450	124698.572882	111419.369718	125399.830364	125418.113597	125245.983293	111704.874680	112303.352054	125200.326984	125091.189883	125053.338911	111911.071908	126047.101911	125313.695089	124840.307589	111347.689062	126181.864899	125769.761423	111582.068081	125541.642404	124871.789773	125929.058468	125060.336845	125111.688233	125697.809449	112226.148024
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
30.149865	1.612076	666.085608	0.624299	9.379438	0.609737																																			

																																								
Interferometer Scan																																								
Wednesday, May 27, 2015	2:50:27 PM																																							
X position (cm)																																								
15.600000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
684.942750	661.606500	654.415125	659.796750	663.416250	690.324375	650.843250	636.460500	640.080000	699.277875	675.941625	670.560000	701.087625	632.888625	677.751375	674.179500	681.323250	643.651875	688.514625	672.369750	683.133000	693.896250	634.698375	686.704875	652.605375	668.797875	645.461625	666.988125	649.033500	647.223750	638.270250	657.987000	656.224875	641.842125	695.706000	679.561125	697.515750	692.134125	631.078875	665.178375	666.083250
Fringe Signal																																								
4.221535	45.761909	10.936217	31.216426	29.670041	3.402102	6.082536	2.639446	2.567443	2.586883	12.367200	33.021960	2.546557	2.642523	16.750706	27.357847	6.540150	3.055157	3.468455	28.832226	5.682562	2.751364	2.733038	3.896440	8.863792	33.739830	3.217144	38.757398	6.588878	4.072017	2.646421	17.107430	21.276021	2.803938	2.662159	8.111141	2.650369	3.107219	2.664606	41.932158	33.014487
Laser Intensity Signal																																								
140300.378440	127239.382630	140852.021166	109596.264366	108793.856000	108985.605161	95978.371154	109375.633490	96687.201976	109663.917179	96278.969057	109866.131128	109507.098706	109194.777723	110126.219919	109840.260137	109956.884070	109731.137454	109709.216973	109376.405504	95917.017661	110239.327191	96214.705766	109076.687094	109405.238723	109314.072904	95671.190815	109310.375363	109132.088607	96201.091318	95447.591158	109418.073293	109245.632348	108648.345108	109451.706368	109129.106719	110077.069230	126296.935629	95843.314565	96016.983654	110135.955948
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
38.329298	1.451367	665.944765	0.394775	8.301649	0.384359																																			

																																								
Interferometer Scan																																								
Wednesday, May 27, 2015	2:51:22 PM																																							
X position (cm)																																								
16.640000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
